id,has_file,valid
1563103040,False,False
1564000740,False,False
1565100010,False,False
1565600130,False,False
1565900390,True,True
1565930070,False,False
1565950090,False,False
1565950230,False,False
1565950260,True,True
1565950670,False,False
1566100130,False,False
1566100450,True,True
1566100555,False,False
1566100595,True,True
1568100060,True,True
1568100076,False,False
1568100087,True,True
1568100215,False,False
1568100225,False,False
1568100290,False,False
1568100295,False,False
1568100300,True,True
1568100386,True,True
1568100387,False,False
1568100670,False,False
1568100730,False,False
1571100130,False,False
1574100025,False,False
1574700140,False,False
1588600110,True,True
1588600177,False,False
1591600044,False,False
1591600307,True,True
1591600676,True,True
1592000050,False,False
1592000260,True,True
1592000680,False,False
1592080060,False,False
1592300010,False,False
1593000690,True,True
1596600024,True,True
1598600320,False,False
1601600167,False,False
1604590190,False,False
1604600085,False,False
1604600540,True,True
1604600660,True,True
1604600790,True,True
1604601155,False,False
1604601225,False,False
1604601375,True,True
1604601572,True,True
1604601801,True,True
1604601803,True,True
1604601804,False,False
1604601855,False,False
1604602195,False,False
1607100038,True,True
1607100139,False,False
1610000016,False,False
1612500155,True,True
1612500170,False,False
1615900020,False,False
1621069045,False,False
1622049140,False,False
1622049154,False,False
1622049182,False,False
1622049242,False,False
1622059088,True,True
1622069127,True,True
1623049062,True,True
1623049133,True,True
1623049145,True,True
1623049214,True,True
1623049241,True,True
1623059092,False,False
1623069023,True,True
1623069046,False,False
1623069071,False,False
1623089086,True,True
1623089165,True,True
1623300055,True,True
1623300160,False,False
1623300325,True,True
1623300765,False,False
1623301185,False,False
1623800300,True,True
1624049087,True,True
1624049092,True,True
1624049170,False,False
1624049293,False,False
1624059093,True,True
1624059219,True,True
1624079021,False,False
1624079024,False,False
1624079051,True,True
1624079057,False,False
1624079088,False,False
1624079104,False,False
1625069101,False,False
1626069069,False,False
1626069102,False,False
1626069178,False,False
1626069198,True,True
1626069220,False,False
1626069253,True,True
1626079012,False,False
1626079066,False,False
1626079132,True,True
1626079154,False,False
1628700107,False,False
1630700135,False,False
1630700361,False,False
1630700380,False,False
1635500250,False,False
1643500072,False,False
1644500450,False,False
1644510040,True,True
1645000097,True,True
1645000100,False,False
1645000310,False,False
1645000710,False,False
1646500365,False,False
1646500785,True,True
1646500810,False,False
1646501845,False,False
1646502055,False,False
1646502165,False,False
1651800010,True,True
1652500010,False,False
1653500070,False,False
1656600280,True,True
1657300070,False,False
1657300270,True,True
1657300450,False,False
1657310170,True,True
1657530010,False,False
1657530350,True,True
1657530450,True,True
1661000060,False,False
1665400025,False,False
1665400045,False,False
1670400068,True,True
1672000020,True,True
1673000240,False,False
1678400105,False,False
1682000280,True,True
1682000350,False,False
1682500160,False,False
1682500240,False,False
1683500140,False,False
1683600110,False,False
1683600120,False,False
1683600130,False,False
1683600240,True,True
1683800120,True,True
1683900040,False,False
1685200020,False,False
1685200110,True,True
1685200190,False,False
1685800100,False,False
1687000200,False,False
1687000270,False,False
1687900170,True,True
1687900520,False,False
1687910200,False,False
1689400375,False,False
1689401230,True,True
1689401526,True,True
1692900095,False,False
1692900110,True,True
1693600080,False,False
1695900025,False,False
1697000400,False,False
1698900075,True,True
1698900195,False,False
1702900664,False,False
1702901180,True,True
1702901340,False,False
1702901485,True,True
1702901557,False,False
1702901618,False,False
1703050200,False,False
1703050420,False,False
1703050500,False,False
1703050520,False,False
1703400585,False,False
1703400910,False,False
1703401110,True,True
1703900005,False,False
1704900180,True,True
1704900206,False,False
1705400055,False,False
1705400244,False,False
1705400361,False,False
1705400550,False,False
1708400370,False,False
1708400555,False,False
1708400595,True,True
1710400007,True,True
1714900060,False,False
1720069006,False,False
1720069075,False,False
1720069146,False,False
1721059069,False,False
1721059218,False,False
1721059230,False,False
1721059286,False,False
1721069036,True,True
1721800190,False,False
1721800470,False,False
1721801010,False,False
1721801161,True,True
1722049154,True,True
1722059021,True,True
1722059235,True,True
1722059326,False,False
1722069052,True,True
1722069145,False,False
1722800835,True,True
1722800860,False,False
1723049008,True,True
1723049033,False,False
1723049270,True,True
1723049419,False,False
1723049567,False,False
1723049624,False,False
1723059050,True,True
1723099031,False,False
1724069043,True,True
1724069059,True,True
1724069060,False,False
1724069062,True,True
1724069079,False,False
1724079013,False,False
1724079048,False,False
1724500030,False,False
1725059127,False,False
1725059136,False,False
1725059187,False,False
1725059209,False,False
1725059259,False,False
1725059316,False,False
1725059330,False,False
1725079025,False,False
1725079047,False,False
1725079061,True,True
1726059053,True,True
1726059134,False,False
1726069051,False,False
1726069064,False,False
1726069179,True,True
1726069198,False,False
1726600110,False,False
1726600120,False,False
1726600150,False,False
1727000680,False,False
1727001300,False,False
1727500010,True,True
1727500280,True,True
1727500340,True,True
1727500390,False,False
1727510030,True,True
1732600050,False,False
1732800184,False,False
1732800194,False,False
1732800199,True,True
1732800310,False,False
1732800780,False,False
1732800820,True,True
1732800865,False,False
1732801150,False,False
1736100090,True,True
1736800520,False,False
1736800740,False,False
1736800920,False,False
1737100040,False,False
1737300110,True,True
1737320060,False,False
1737320120,True,True
1741700040,True,True
1742800030,False,False
1742800060,False,False
1742800430,False,False
1745000090,False,False
1745100140,False,False
1748800120,False,False
1753500100,True,True
1755700090,True,True
1759701600,False,False
1760600009,True,True
1760650210,False,False
1760650290,True,True
1760650500,False,False
1760650750,True,True
1760650820,False,False
1760650880,False,False
1760650900,True,True
1760651000,False,False
1761100080,False,False
1761100300,False,False
1761300100,False,False
1761300110,False,False
1761300340,False,False
1761300650,False,False
1761300850,False,False
1761600050,True,True
1761600150,False,False
1762600070,True,True
1762600090,True,True
1762600320,False,False
1765100025,False,False
1766600075,False,False
1769600147,False,False
1769600204,False,False
1770000130,True,True
1770000330,False,False
1770000460,False,False
1771000290,False,False
1771000440,False,False
1771000540,False,False
1771000890,False,False
1771000950,False,False
1771000960,True,True
1771100030,False,False
1771100240,False,False
1771100360,False,False
1771100440,True,True
1771110090,True,True
1771110550,False,False
1771110640,False,False
1771110720,False,False
1772600510,False,False
1772600665,False,False
1773100121,True,True
1773100310,False,False
1773100315,False,False
1773100416,False,False
1773100510,True,True
1773100541,False,False
1773100561,False,False
1773100620,False,False
1773100921,True,True
1773100924,False,False
1773100967,True,True
1773101215,False,False
1773101335,False,False
1773101340,True,True
1773600264,True,True
1773600691,False,False
1774000050,False,False
1774000170,False,False
1774000200,False,False
1774000330,False,False
1774000720,False,False
1774200060,True,True
1774200190,False,False
1774200230,True,True
1774220160,False,False
1774220350,False,False
1774220400,False,False
1774230090,False,False
1774230180,False,False
1774230300,True,True
1774350160,True,True
1775500362,False,False
1775700011,False,False
1775800220,True,True
1775800280,False,False
1775800290,True,True
1775800510,True,True
1775800740,False,False
1775800750,True,True
1775800800,False,False
1775800860,False,False
1775801020,True,True
1775801260,False,False
1775801340,True,True
1775910270,True,True
1775910460,False,False
1775920210,False,False
1775920340,False,False
1775930140,False,False
1775950030,False,False
1775950100,False,False
1776230060,False,False
1776230180,False,False
1776230190,False,False
1776230220,True,True
1776420150,False,False
1776460140,True,True
1777500060,False,False
1777500160,True,True
1777600230,False,False
1777600850,False,False
1777600880,False,False
1778350070,False,False
1778350150,False,False
1778350160,True,True
1778360150,True,True
1778500595,True,True
1778500620,False,False
1781500155,False,False
1781500435,False,False
1782000085,True,True
1782000180,False,False
1782500065,False,False
1782500095,False,False
1785400210,True,True
1785400300,True,True
1785400770,True,True
1785400780,True,True
1785500132,False,False
1786200010,True,True
1786630160,True,True
1786640030,False,False
1786640070,False,False
1786700080,False,False
1786700240,False,False
1786830060,True,True
1787250210,True,True
1787270090,False,False
1787600094,False,False
1787600146,False,False
1787600164,False,False
1787600165,False,False
1787600190,False,False
1787600252,True,True
1787600294,False,False
1788300010,False,False
1788300020,False,False
1788700070,True,True
1788700160,False,False
1788700185,False,False
1788700230,True,True
1788700295,False,False
1788800080,False,False
1788800610,True,True
1788800630,True,True
1788800770,True,True
1788900230,False,False
1789900065,False,False
1790000080,False,False
1794500383,False,False
1794500870,False,False
1794501390,False,False
1794501415,True,True
1795500060,False,False
1795500240,False,False
1795700030,True,True
1795800040,True,True
1795900210,False,False
1795900360,True,True
1795910360,False,False
1795910420,True,True
1795920250,False,False
1795920310,False,False
1795920350,False,False
1795920440,False,False
1796000120,False,False
1796200140,False,False
1796250140,False,False
1796350080,True,True
1796350300,False,False
1796350570,True,True
1796350690,False,False
1796351080,True,True
1796360080,False,False
1796360340,True,True
1796360370,True,True
1796360470,False,False
1796360870,False,False
1796360990,True,True
1796361100,False,False
1796370180,True,True
1796370730,True,True
1796370930,False,False
1796380060,True,True
1796380310,True,True
1796380330,False,False
1796381070,False,False
1796381120,False,False
1796500100,True,True
1797500230,False,False
1797500435,False,False
1797500600,False,False
1797500780,True,True
1797500985,True,True
1797501275,False,False
1798000100,True,True
1802000060,False,False
1806900499,False,False
1806900502,False,False
1814800060,True,True
1818800144,True,True
1818800235,True,True
1818800289,False,False
1819800042,False,False
1819800286,False,False
1820069019,True,True
1821059067,True,True
1821059264,True,True
1821069072,False,False
1822059073,False,False
1822059331,True,True
1822059382,True,True
1822059440,False,False
1822069041,False,False
1822069052,False,False
1822069097,True,True
1822069116,False,False
1822079046,False,False
1822300040,False,False
1822350180,False,False
1822360080,True,True
1822500270,False,False
1823039205,True,True
1823049046,True,True
1823049144,False,False
1823049171,True,True
1823049178,False,False
1823049182,True,True
1823049202,False,False
1823049242,True,True
1823059028,False,False
1823059030,True,True
1823059106,False,False
1823059205,False,False
1823059223,True,True
1823069046,True,True
1823069059,True,True
1823069102,False,False
1823069213,True,True
1823069279,True,True
1823069287,False,False
1823099028,False,False
1823099056,False,False
1823099076,False,False
1824059070,True,True
1824069083,True,True
1824079073,True,True
1824079107,True,True
1825049013,False,False
1825069031,False,False
1825069072,True,True
1825079005,False,False
1825079018,False,False
1825079046,False,False
1825079070,False,False
1825079086,True,True
1826049094,True,True
1826049225,True,True
1826049362,False,False
1826049426,True,True
1826049430,True,True
1826049442,False,False
1826059042,True,True
1827200135,False,False
1827200265,False,False
1828000050,False,False
1828000230,True,True
1828000620,False,False
1828000760,False,False
1828001130,True,True
1828300100,False,False
1829300130,False,False
1829300210,False,False
1829300260,False,False
1829300270,True,True
1829300520,False,False
1829700050,False,False
1829700080,False,False
1830300090,False,False
1832100030,False,False
1832100055,False,False
1836980160,True,True
1837000010,True,True
1837010010,False,False
1837010040,True,True
1839500055,False,False
1839910470,False,False
1839920160,False,False
1839920180,False,False
1840000030,True,True
1840200080,False,False
1840300100,False,False
1841400150,False,False
1842000140,True,True
1842100160,False,False
1842300050,True,True
1842900030,True,True
1843100070,False,False
1843100340,True,True
1843100540,True,True
1843100580,False,False
1843100610,False,False
1843130210,False,False
1843130360,True,True
1843130530,False,False
1843200240,True,True
1853000030,True,True
1853000300,True,True
1853000400,False,False
1853000530,True,True
1853080120,True,True
1853080130,True,True
1853080180,False,False
1853080540,False,False
1853080730,False,False
1853080840,False,False
1853080850,True,True
1853081000,False,False
1853081060,False,False
1853081250,False,False
1853200190,True,True
1853500130,False,False
1853500290,True,True
1854750010,False,False
1854750030,True,True
1854750090,True,True
1854900240,False,False
1854900410,False,False
1854900470,False,False
1858600012,False,False
1860600135,False,False
1860600840,False,False
1861100267,False,False
1861400060,True,True
1862000010,False,False
1862400057,False,False
1862400132,False,False
1862400176,False,False
1862400215,False,False
1862400226,False,False
1862400285,False,False
1862400292,False,False
1862400353,False,False
1862400479,False,False
1862400518,True,True
1862400522,False,False
1862400528,False,False
1862400541,False,False
1862900040,False,False
1862900160,False,False
1862900350,True,True
1862900690,True,True
1862910050,False,False
1863900190,False,False
1863900225,False,False
1864900230,True,True
1864940180,True,True
1865000040,True,True
1865400075,True,True
1865400076,False,False
1865800250,False,False
1865810060,True,True
1865820300,False,False
1865820370,False,False
1868900035,False,False
1868900285,False,False
1868900395,False,False
1868900775,False,False
1868901120,True,True
1868901275,False,False
1868901295,True,True
1868901690,False,False
1868901815,False,False
1868903130,False,False
1870400470,False,False
1870400605,False,False
1870400615,False,False
1870400635,False,False
1871400585,False,False
1872900065,False,False
1872900076,False,False
1873100050,True,True
1873100390,True,True
1873100490,False,False
1873400020,True,True
1875500040,True,True
1875500060,False,False
1877500005,False,False
1877500090,False,False
1887000100,False,False
1888120080,False,False
1888120140,False,False
1890000166,True,True
1890000170,False,False
1890000250,False,False
1890000275,False,False
1891100090,True,True
1891100130,True,True
1895000045,False,False
1895450090,False,False
1895450200,True,True
1895450230,False,False
1896700080,False,False
1898200030,False,False
1898200100,False,False
1898310100,False,False
1898600050,False,False
1898600100,True,True
1898700050,False,False
1898700310,False,False
1898900040,False,False
1898900100,False,False
1898900280,False,False
1900000060,False,False
1900600015,False,False
1900600040,False,False
1900600105,False,False
1901600090,False,False
1901600095,False,False
1909600115,False,False
1912100875,False,False
1912100882,False,False
1912100885,False,False
1917300025,False,False
1917300105,True,True
1919800090,True,True
1920079062,True,True
1920079103,False,False
1921059045,True,True
1921059213,False,False
1921059235,False,False
1921059303,True,True
1921059310,False,False
1921069059,False,False
1921069068,False,False
1921069082,False,False
1921069084,False,False
1921069101,False,False
1922000070,True,True
1922000180,False,False
1922039062,True,True
1922059027,False,False
1922059102,True,True
1922059197,False,False
1922059278,False,False
1922059282,False,False
1922059298,False,False
1922059396,True,True
1922059445,False,False
1922069071,True,True
1922069089,False,False
1922069099,True,True
1923000030,True,True
1923000050,False,False
1923000150,False,False
1923000260,True,True
1923000370,True,True
1923039089,False,False
1923069078,False,False
1923099034,False,False
1923099058,False,False
1923300170,False,False
1923300315,False,False
1923800135,False,False
1924059029,False,False
1924059248,True,True
1924059254,False,False
1924059278,False,False
1924059319,True,True
1924069039,True,True
1924069058,False,False
1924069071,True,True
1924069105,False,False
1924079090,True,True
1924079091,False,False
1925059049,False,False
1925059073,False,False
1925059200,True,True
1925059254,False,False
1925069006,True,True
1925069066,False,False
1925069082,False,False
1925069099,True,True
1925069199,False,False
1926049141,False,False
1926049154,True,True
1926049210,False,False
1926049326,False,False
1926049355,False,False
1926049385,False,False
1926049398,False,False
1926059027,True,True
1926059099,True,True
1926059155,False,False
1926059236,False,False
1926069035,True,True
1926069054,True,True
1926069063,True,True
1926069137,False,False
1926069143,True,True
1926069192,False,False
1928300350,False,False
1928300620,False,False
1928300640,True,True
1929300052,False,False
1929300305,False,False
1929300415,False,False
1930300410,False,False
1930300915,False,False
1930301015,False,False
1930301220,True,True
1930301540,False,False
1931300010,False,False
1931300035,False,False
1931300110,False,False
1931300175,True,True
1931300308,False,False
1931300412,True,True
1931300425,False,False
1931300665,True,True
1931300815,False,False
1931300870,True,True
1931300977,False,False
1931301105,False,False
1932300075,False,False
1934800022,False,False
1934800078,False,False
1934800086,True,True
1934800133,False,False
1934800138,False,False
1934800142,False,False
1934800162,False,False
1934800180,True,True
1934800193,False,False
1937300180,True,True
1937300193,False,False
1937300270,True,True
1937300280,False,False
1938400010,False,False
1938400040,False,False
1938400300,False,False
1938400410,True,True
1938400520,True,True
1939000030,False,False
1939000040,False,False
1939050110,False,False
1939100560,False,False
1939100610,False,False
1939110080,True,True
1939110310,True,True
1939120050,True,True
1939120540,False,False
1939130070,False,False
1939130120,False,False
1939130730,True,True
1941400080,True,True
1946000100,False,False
1947300115,False,False
1950900005,False,False
1950900245,False,False
1951100110,False,False
1951500030,False,False
1951500055,False,False
1951600150,True,True
1951700480,False,False
1951700700,False,False
1951800040,False,False
1951800580,False,False
1952000150,False,False
1952200220,True,True
1952200240,False,False
1952200410,True,True
1953400045,True,True
1953400520,False,False
1953400570,True,True
1954400500,False,False
1954400510,False,False
1954420170,True,True
1954420230,False,False
1954420420,False,False
1954430190,False,False
1954430390,False,False
1954440050,True,True
1954440060,False,False
1954440080,True,True
1954630080,False,False
1954700365,False,False
1954700410,False,False
1954700610,False,False
1954700695,False,False
1959700540,True,True
1959701695,True,True
1959701745,True,True
1959701800,True,True
1959701890,True,True
1959702045,False,False
1959703070,False,False
1962200036,False,False
1962200037,False,False
1962200145,False,False
1964700054,False,False
1965200010,True,True
1972200139,False,False
1972200227,False,False
1972200259,False,False
1972200325,True,True
1972200426,False,False
1972200553,True,True
1972200554,False,False
1972200555,False,False
1972200660,False,False
1972200696,False,False
1972200698,False,False
1972200725,False,False
1972200728,False,False
1972200751,False,False
1972200847,False,False
1972200882,False,False
1972201161,False,False
1972201305,False,False
1972201550,False,False
1972201772,True,True
1972201773,False,False
1972201820,False,False
1972201960,False,False
1972201964,False,False
1972201965,False,False
1972201967,False,False
1972202005,False,False
1972202010,False,False
1972202023,False,False
1972202187,True,True
1972202505,False,False
1972205338,True,True
1972205633,False,False
1972205790,False,False
1973800150,False,False
1974200020,True,True
1974200060,False,False
1974300020,True,True
1974300060,False,False
1980200015,False,False
1982200015,False,False
1982200245,True,True
1982200430,False,False
1982200480,False,False
1982200675,False,False
1982201255,False,False
1982201345,False,False
1982201465,False,False
1994200012,False,False
1994200024,True,True
1994200031,False,False
1994200040,True,True
1995200200,False,False
1995200215,False,False
1995200245,True,True
1995200320,False,False
1997200060,True,True
1997200165,False,False
1997200215,True,True
1997200245,True,True
1999600320,False,False
1999700045,False,False
2004100075,False,False
2005300140,False,False
2005600090,True,True
2008000130,False,False
2008000270,False,False
2008000420,False,False
2008200060,True,True
2009000370,False,False
2009000830,True,True
2009003136,False,False
2011000120,False,False
2011400019,False,False
2011400230,False,False
2011400401,False,False
2011400405,True,True
2011400520,False,False
2011400583,True,True
2011400662,False,False
2011400710,False,False
2011400779,False,False
2011400782,True,True
2011400791,True,True
2013300050,False,False
2013800095,False,False
2013800705,False,False
2013801086,False,False
2013802030,False,False
2019200220,False,False
2019200480,False,False
2021000180,False,False
2021200058,True,True
2021200370,False,False
2021200770,True,True
2021201085,False,False
2022059308,False,False
2023039045,False,False
2023039160,False,False
2023049206,True,True
2023049218,True,True
2023049350,False,False
2023059052,True,True
2024059052,False,False
2024059058,False,False
2024059059,False,False
2024059094,False,False
2024059110,False,False
2024059111,True,True
2024059127,True,True
2024059130,False,False
2024069008,False,False
2024069128,False,False
2024079035,False,False
2024089011,False,False
2025049006,False,False
2025049025,False,False
2025049028,False,False
2025049111,False,False
2025049114,False,False
2025049161,False,False
2025049175,True,True
2025049203,True,True
2025049206,False,False
2025059026,True,True
2025059131,False,False
2025059134,False,False
2025059201,True,True
2025059204,True,True
2025069025,False,False
2025069037,False,False
2025069065,False,False
2025069140,False,False
2025079033,True,True
2025079037,False,False
2025079045,True,True
2025600280,True,True
2025700080,False,False
2025700130,False,False
2025700180,True,True
2025700200,False,False
2025700260,False,False
2025700270,True,True
2025700430,False,False
2025700790,False,False
2025700860,False,False
2025701080,True,True
2025701190,True,True
2025701390,False,False
2025760160,False,False
2025800080,True,True
2026049067,True,True
2026049097,True,True
2026049122,False,False
2026049124,False,False
2026049155,False,False
2026049183,True,True
2026049184,True,True
2026049326,False,False
2026059181,True,True
2026079016,False,False
2028700360,False,False
2028700535,True,True
2028700570,True,True
2028700575,False,False
2028701000,True,True
2028701165,True,True
2044500142,True,True
2044500152,False,False
2044500201,False,False
2044500213,True,True
2045400075,True,True
2045800006,True,True
2048000330,False,False
2050100250,False,False
2050100450,False,False
2056100275,False,False
2061100265,False,False
2061100390,False,False
2061100570,True,True
2061800045,True,True
2062600020,False,False
2064800120,False,False
2064800600,False,False
2064800610,True,True
2064800830,False,False
2064800880,True,True
2064800890,False,False
2068000270,False,False
2068500210,False,False
2070100040,False,False
2071700010,False,False
2078500320,False,False
2078500350,False,False
2085200545,True,True
2085700050,False,False
2087700115,True,True
2095800250,False,False
2100200020,True,True
2102700025,False,False
2105200010,False,False
2105200050,False,False
2108500110,False,False
2110200036,False,False
2110900050,True,True
2111000580,False,False
2111010080,True,True
2111010340,True,True
2111010890,False,False
2111010940,False,False
2111011060,False,False
2112700030,False,False
2112700185,False,False
2112700240,False,False
2112700280,False,False
2112700370,True,True
2112700600,False,False
2112700895,False,False
2112701165,False,False
2113200065,False,False
2113700005,True,True
2113700060,True,True
2113700115,False,False
2113700235,False,False
2113700335,False,False
2113700360,False,False
2113700485,False,False
2113700500,True,True
2113700620,False,False
2113700780,False,False
2113700790,False,False
2113701080,False,False
2113701095,True,True
2113701100,False,False
2113701200,True,True
2114300290,False,False
2114700040,False,False
2114700090,False,False
2114700374,False,False
2114700384,False,False
2114700460,True,True
2114700500,False,False
2114700615,True,True
2115200125,False,False
2115200160,False,False
2115510330,False,False
2115510340,False,False
2115510470,True,True
2115720070,False,False
2115720130,False,False
2115720500,False,False
2117700065,False,False
2117700085,False,False
2120069003,True,True
2121000300,False,False
2122039137,False,False
2122049013,True,True
2122049038,False,False
2122059014,True,True
2122059077,True,True
2122059127,True,True
2122059160,False,False
2122059198,False,False
2122059206,False,False
2122059216,False,False
2122059236,False,False
2122700120,False,False
2123039032,True,True
2123049086,True,True
2123049114,True,True
2123049175,False,False
2123049194,False,False
2123049420,True,True
2123049498,False,False
2123049502,True,True
2123700015,False,False
2123700100,False,False
2124049160,True,True
2124049229,True,True
2124049254,False,False
2124069078,False,False
2124069115,False,False
2124079010,True,True
2124079093,True,True
2124089028,True,True
2125049024,False,False
2125049120,False,False
2125049131,True,True
2125049133,False,False
2125049139,False,False
2125059013,False,False
2125059123,False,False
2125059163,False,False
2125079054,True,True
2125400010,False,False
2125400160,True,True
2126049083,True,True
2126049096,True,True
2126049154,False,False
2126049290,False,False
2126059048,False,False
2126059139,True,True
2126059219,False,False
2126059234,False,False
2126059276,False,False
2126059294,False,False
2126059295,False,False
2126079014,True,True
2126079124,False,False
2128000050,False,False
2128000160,True,True
2128000180,True,True
2129700142,False,False
2129700320,False,False
2130200160,True,True
2130410050,False,False
2130700860,False,False
2130702075,False,False
2130702205,False,False
2130702270,False,False
2131200766,True,True
2131200885,False,False
2131200925,False,False
2131700900,False,False
2131701020,True,True
2131701075,True,True
2131701240,True,True
2131701410,False,False
2132200230,False,False
2133010110,False,False
2133010290,False,False
2135200155,False,False
2138000120,False,False
2138700141,True,True
2138700345,False,False
2138800060,True,True
2140700190,False,False
2140900100,True,True
2140950160,False,False
2141200030,True,True
2141300080,False,False
2141300620,False,False
2141310020,True,True
2141310490,True,True
2141310540,False,False
2141310580,True,True
2141310820,False,False
2141330050,False,False
2141500040,False,False
2143700406,False,False
2143700676,False,False
2143700756,False,False
2143700830,True,True
2143700861,False,False
2143700935,True,True
2144800117,False,False
2144800146,True,True
2144800215,False,False
2144800311,True,True
2147300050,True,True
2149800148,False,False
2154500060,True,True
2154550020,True,True
2154900040,False,False
2154900330,False,False
2155000160,True,True
2155000290,True,True
2155000480,False,False
2155500030,False,False
2156500220,False,False
2158900095,False,False
2158900290,False,False
2159800120,True,True
2159900020,True,True
2159900060,True,True
2161400060,True,True
2162000190,False,False
2162000260,True,True
2163300130,True,True
2163900028,False,False
2171400126,False,False
2171400199,False,False
2171400218,False,False
2172000035,True,True
2172000075,False,False
2172000285,False,False
2172000570,False,False
2172000750,False,False
2172000846,False,False
2172000894,True,True
2174503500,False,False
2175100055,False,False
2175100205,False,False
2175100270,True,True
2180001080,True,True
2188200785,False,False
2190600243,False,False
2190601049,False,False
2190601055,False,False
2193300390,True,True
2193300620,True,True
2193310320,True,True
2193320210,False,False
2193330030,True,True
2193330090,False,False
2193340120,False,False
2194100050,True,True
2195700230,False,False
2195700270,False,False
2195900010,False,False
2197600388,False,False
2197600451,False,False
2200500350,True,True
2201500030,True,True
2201500185,False,False
2201500240,False,False
2201500440,False,False
2201500450,True,True
2201500680,True,True
2201500980,False,False
2201501015,False,False
2202500025,False,False
2202500080,False,False
2202500110,False,False
2202500150,False,False
2202500290,False,False
2203500570,True,True
2204500480,False,False
2204500550,False,False
2205500030,True,True
2205500080,False,False
2205500335,False,False
2205500355,False,False
2205500575,False,False
2205700180,False,False
2205700345,False,False
2205700350,False,False
2205700470,False,False
2206500110,True,True
2206500300,True,True
2206500395,True,True
2206500550,False,False
2206700070,True,True
2206700165,False,False
2206700215,False,False
2206700280,False,False
2207000060,False,False
2207100255,False,False
2207100405,False,False
2207100635,False,False
2207100650,False,False
2207200405,False,False
2207200455,False,False
2207200520,False,False
2207200675,True,True
2207200820,True,True
2207500200,False,False
2207500695,False,False
2207500880,False,False
2210500010,False,False
2210500019,True,True
2211300260,False,False
2211700160,False,False
2211700290,True,True
2212200050,True,True
2212200100,True,True
2212200270,False,False
2212200500,False,False
2212210360,False,False
2212210660,False,False
2212250080,False,False
2212500430,False,False
2212600040,False,False
2212600100,False,False
2212700180,False,False
2212900180,False,False
2212900470,True,True
2212900920,False,False
2212901010,False,False
2212901130,False,False
2213000030,False,False
2214800110,False,False
2214800170,True,True
2214800270,False,False
2214800630,True,True
2214800730,False,False
2215450060,False,False
2215500080,False,False
2215500205,True,True
2215500220,False,False
2215500230,True,True
2215800050,True,True
2215900180,False,False
2215900410,False,False
2215900800,False,False
2215900900,False,False
2215900930,False,False
2215901190,False,False
2215901310,False,False
2215901650,False,False
2215901840,False,False
2215902010,False,False
2218000390,False,False
2220069196,False,False
2220069203,False,False
2221000070,False,False
2221800080,True,True
2222039011,True,True
2222049108,True,True
2222059064,False,False
2222059065,False,False
2222059099,True,True
2222059154,False,False
2223059052,True,True
2223059053,False,False
2223059099,False,False
2223069112,False,False
2223089048,False,False
2223089053,False,False
2224069109,False,False
2224069165,False,False
2224079001,False,False
2224079050,False,False
2224079086,True,True
2224700045,False,False
2225039103,False,False
2225039130,True,True
2225059170,False,False
2225059214,False,False
2225059240,False,False
2225059273,False,False
2225059336,False,False
2225069036,False,False
2225069062,False,False
2226069018,True,True
2227900040,True,True
2228900161,False,False
2228900191,False,False
2228900195,False,False
2228900270,True,True
2229900020,False,False
2231000020,True,True
2231500030,False,False
2231800020,False,False
2235000015,False,False
2239000016,False,False
2239800070,False,False
2248000080,True,True
2249500059,True,True
2249500367,True,True
2249800080,True,True
2250000010,False,False
2251500270,False,False
2253200010,True,True
2254100090,False,False
2254501095,False,False
2254501335,False,False
2254501342,False,False
2254501440,False,False
2254502070,False,False
2254502071,True,True
2254502445,True,True
2255500125,False,False
2256500005,False,False
2258500049,True,True
2260000210,True,True
2260800170,False,False
2264500350,True,True
2264500425,True,True
2264500890,True,True
2267000160,False,False
2267000453,False,False
2267000458,False,False
2267000485,False,False
2267000486,False,False
2267000730,False,False
2268000050,False,False
2268000180,False,False
2268000370,False,False
2268000470,False,False
2268000500,False,False
2268400350,True,True
2270000070,False,False
2273600250,False,False
2273600410,False,False
2273600460,False,False
2274000026,False,False
2287000030,True,True
2287000060,False,False
2287000280,False,False
2287000330,False,False
2287600035,False,False
2287600040,False,False
2288000090,False,False
2288900140,False,False
2291400236,False,False
2291400350,False,False
2291401115,False,False
2294900010,True,True
2296500036,False,False
2296500131,False,False
2296700330,False,False
2296700470,False,False
2297400090,False,False
2301400276,True,True
2301400325,True,True
2301400470,True,True
2301400540,True,True
2301400655,False,False
2303900045,False,False
2303900090,False,False
2303900100,True,True
2306400010,False,False
2309710070,False,False
2309710130,False,False
2309710230,False,False
2310000240,False,False
2310000380,False,False
2310000440,False,False
2310010050,True,True
2310010270,False,False
2310030490,True,True
2310050040,False,False
2310050110,True,True
2310060040,True,True
2310060230,False,False
2310100180,False,False
2310100230,True,True
2310110070,False,False
2310110120,False,False
2310110230,False,False
2311400056,True,True
2311400145,False,False
2311400195,False,False
2312400230,True,True
2313900560,False,False
2313900740,False,False
2313900810,False,False
2314300170,False,False
2314300420,False,False
2316800020,True,True
2316800100,False,False
2320069083,False,False
2320069089,True,True
2320069107,False,False
2320069111,True,True
2320069189,False,False
2320069206,False,False
2320069248,False,False
2320069260,False,False
2320069364,False,False
2321059093,False,False
2321300325,False,False
2321300351,False,False
2321300390,True,True
2322029048,False,False
2322059039,False,False
2322059136,False,False
